CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-12,55,Moderate,PM2.5,48-439-1002,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-13,56,Moderate,PM2.5,48-439-1003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-14,52,Moderate,PM2.5,48-439-1003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-15,30,Good,SO2,48-139-0015,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-16,43,Good,PM2.5,48-439-1003,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-17,62,Moderate,PM2.5,48-113-0020,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-18,104,Unhealthy for Sensitive Groups,SO2,48-139-0016,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-19,77,Moderate,SO2,48-139-0016,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-20,82,Moderate,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-21,77,Moderate,PM2.5,48-113-0050,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-22,70,Moderate,PM2.5,48-439-1003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-23,73,Moderate,PM2.5,48-439-1003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-24,102,Unhealthy for Sensitive Groups,SO2,48-139-0016,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-25,54,Moderate,SO2,48-139-0015,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-26,46,Good,PM2.5,48-439-1002,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-27,75,Moderate,SO2,48-139-0015,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-02-28,56,Moderate,SO2,48-139-0015,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-01,58,Moderate,PM2.5,48-113-0050,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-02,65,Moderate,PM2.5,48-113-0069,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-03,80,Moderate,PM2.5,48-113-0069,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-04,60,Moderate,PM2.5,48-113-0050,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-05,72,Moderate,PM2.5,48-113-0057,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-06,71,Moderate,PM2.5,48-439-1003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-07,87,Moderate,Ozone,48-439-0075,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-08,83,Moderate,PM2.5,48-439-1002,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-09,65,Moderate,SO2,48-139-0015,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-10,84,Moderate,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-11,71,Moderate,PM2.5,48-113-0069,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-12,106,Unhealthy for Sensitive Groups,SO2,48-139-0015,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-13,47,Good,NO2,48-113-0069,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-14,92,Moderate,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-15,41,Good,Ozone,48-439-1002,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-16,42,Good,NO2,48-113-0087,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-17,42,Good,Ozone,48-085-0005,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-18,47,Good,PM2.5,48-439-1003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-19,49,Good,PM2.5,48-439-3006,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-20,63,Moderate,PM2.5,48-113-0057,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-21,71,Moderate,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-22,116,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-23,119,Unhealthy for Sensitive Groups,SO2,48-139-0016,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-24,116,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-25,43,Good,Ozone,48-257-0005,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-26,63,Moderate,PM2.5,48-439-3006,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-27,63,Moderate,PM2.5,48-439-3006,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-28,52,Moderate,PM2.5,48-439-3006,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-29,39,Good,PM2.5,48-113-0069,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-30,61,Moderate,PM2.5,48-113-0069,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-03-31,44,Good,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-01,101,Unhealthy for Sensitive Groups,SO2,48-139-0016,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-02,87,Moderate,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-03,85,Moderate,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-04,85,Moderate,PM2.5,48-113-0050,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-05,79,Moderate,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-06,109,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-07,132,Unhealthy for Sensitive Groups,SO2,48-139-0016,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-08,107,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-09,97,Moderate,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-10,75,Moderate,SO2,48-139-0016,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-11,71,Moderate,Ozone,48-439-3009,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-12,50,Good,PM2.5,48-439-3006,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-13,71,Moderate,PM2.5,48-439-3006,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-14,118,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-15,64,Moderate,Ozone,48-439-1002,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-16,90,Moderate,Ozone,48-367-0081,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-17,61,Moderate,SO2,48-139-0015,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-18,133,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-19,129,Unhealthy for Sensitive Groups,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-20,141,Unhealthy for Sensitive Groups,SO2,48-139-0016,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-21,123,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-22,96,Moderate,SO2,48-139-0016,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-23,82,Moderate,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-24,58,Moderate,Ozone,48-113-3003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-25,97,Moderate,Ozone,48-439-2003,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-26,101,Unhealthy for Sensitive Groups,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-27,126,Unhealthy for Sensitive Groups,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-28,150,Unhealthy for Sensitive Groups,Ozone,48-439-2003,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-29,159,Unhealthy,Ozone,48-439-2003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-04-30,115,Unhealthy for Sensitive Groups,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-01,74,Moderate,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-02,106,Unhealthy for Sensitive Groups,SO2,48-139-0016,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-03,52,Moderate,PM2.5,48-113-0050,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-04,51,Moderate,PM2.5,48-113-0069,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-05,44,Good,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-06,56,Moderate,SO2,48-139-0016,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-07,87,Moderate,Ozone,48-221-0001,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-08,100,Moderate,Ozone,48-251-0003,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-09,147,Unhealthy for Sensitive Groups,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-10,95,Moderate,SO2,48-139-0016,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-11,75,Moderate,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-12,105,Unhealthy for Sensitive Groups,Ozone,48-251-0003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-13,101,Unhealthy for Sensitive Groups,Ozone,48-121-0034,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-14,131,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-15,139,Unhealthy for Sensitive Groups,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-16,103,Unhealthy for Sensitive Groups,SO2,48-139-0016,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-17,107,Unhealthy for Sensitive Groups,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-18,59,Moderate,PM2.5,48-439-3006,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-19,75,Moderate,SO2,48-139-0016,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-20,90,Moderate,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-21,46,Good,Ozone,48-251-0003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-22,90,Moderate,Ozone,48-257-0005,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-23,105,Unhealthy for Sensitive Groups,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-24,67,Moderate,Ozone,48-251-0003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-25,71,Moderate,Ozone,48-367-0081,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-26,129,Unhealthy for Sensitive Groups,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-27,100,Moderate,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-28,100,Moderate,Ozone,48-439-0057,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-29,43,Good,Ozone,48-257-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-30,38,Good,Ozone,48-439-1002,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-05-31,71,Moderate,Ozone,48-257-0005,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-01,108,Unhealthy for Sensitive Groups,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-02,71,Moderate,Ozone,48-085-0010,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-03,76,Moderate,SO2,48-139-0016,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-04,49,Good,SO2,48-139-0016,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-05,35,Good,Ozone,48-439-3009,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-06,32,Good,Ozone,48-367-0081,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-07,40,Good,Ozone,48-251-0003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-08,46,Good,PM2.5,48-439-1002,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-09,100,Moderate,Ozone,48-221-0001,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-10,150,Unhealthy for Sensitive Groups,Ozone,48-439-1002,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-11,159,Unhealthy,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-12,150,Unhealthy for Sensitive Groups,Ozone,48-085-0005,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-13,63,Moderate,PM2.5,48-439-1002,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-14,56,Moderate,PM2.5,48-439-1006,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-15,140,Unhealthy for Sensitive Groups,Ozone,48-439-1002,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-16,182,Unhealthy,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-17,140,Unhealthy for Sensitive Groups,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-18,166,Unhealthy,Ozone,48-085-0005,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-19,164,Unhealthy,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-20,192,Unhealthy,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-21,54,Moderate,PM2.5,48-397-0001,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-22,129,Unhealthy for Sensitive Groups,Ozone,48-251-0003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-23,147,Unhealthy for Sensitive Groups,Ozone,48-439-3009,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-24,150,Unhealthy for Sensitive Groups,Ozone,48-439-3009,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-25,179,Unhealthy,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-26,202,Very Unhealthy,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-27,77,Moderate,PM2.5,48-439-1002,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-28,81,Moderate,PM2.5,48-439-1006,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-29,54,Moderate,PM2.5,48-439-1002,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-06-30,52,Moderate,PM2.5,48-113-0020,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-01,64,Moderate,Ozone,48-439-3009,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-02,61,Moderate,Ozone,48-439-3009,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-03,150,Unhealthy for Sensitive Groups,Ozone,48-085-0005,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-04,143,Unhealthy for Sensitive Groups,Ozone,48-085-0010,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-05,147,Unhealthy for Sensitive Groups,Ozone,48-085-0010,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-06,119,Unhealthy for Sensitive Groups,Ozone,48-085-0005,30
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-07,90,Moderate,Ozone,48-085-0010,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-08,64,Moderate,Ozone,48-085-0005,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-09,105,Unhealthy for Sensitive Groups,Ozone,48-085-0010,26
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-10,119,Unhealthy for Sensitive Groups,Ozone,48-121-0034,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-11,151,Unhealthy,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-12,115,Unhealthy for Sensitive Groups,Ozone,48-121-0034,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-13,150,Unhealthy for Sensitive Groups,Ozone,48-439-3009,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-14,182,Unhealthy,Ozone,48-439-1002,20
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-15,74,Moderate,Ozone,48-439-0075,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-16,97,Moderate,Ozone,48-085-0005,20
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-17,63,Moderate,PM2.5,48-113-0050,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-18,105,Unhealthy for Sensitive Groups,Ozone,48-085-0005,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-19,100,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-20,100,Moderate,Ozone,48-121-0034,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-21,115,Unhealthy for Sensitive Groups,Ozone,48-121-0034,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-22,108,Unhealthy for Sensitive Groups,Ozone,48-439-3009,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-23,177,Unhealthy,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-24,172,Unhealthy,Ozone,48-121-0034,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-25,166,Unhealthy,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-26,147,Unhealthy for Sensitive Groups,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-27,100,Moderate,Ozone,48-121-0034,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-28,80,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-29,49,Good,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-30,77,Moderate,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-07-31,44,Good,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-01,129,Unhealthy for Sensitive Groups,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-02,159,Unhealthy,Ozone,48-439-0075,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-03,207,Very Unhealthy,Ozone,48-439-0075,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-04,221,Very Unhealthy,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-05,169,Unhealthy,Ozone,48-251-0003,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-06,182,Unhealthy,Ozone,48-221-0001,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-07,164,Unhealthy,Ozone,48-121-0034,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-08,126,Unhealthy for Sensitive Groups,Ozone,48-121-0034,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-09,58,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-10,55,Moderate,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-11,67,Moderate,Ozone,48-085-0005,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-12,119,Unhealthy for Sensitive Groups,Ozone,48-121-0034,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-13,140,Unhealthy for Sensitive Groups,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-14,200,Unhealthy,Ozone,48-439-0075,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-15,197,Unhealthy,Ozone,48-085-0010,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-16,84,Moderate,Ozone,48-257-0005,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-17,47,Good,Ozone,48-251-0003,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-18,112,Unhealthy for Sensitive Groups,Ozone,48-439-1002,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-19,187,Unhealthy,Ozone,48-113-0075,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-20,84,Moderate,Ozone,48-085-0010,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-21,94,Moderate,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-22,116,Unhealthy for Sensitive Groups,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-23,121,Unhealthy for Sensitive Groups,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-24,122,Unhealthy for Sensitive Groups,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-25,77,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-26,56,Moderate,SO2,48-139-0016,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-27,39,Good,Ozone,48-397-0001,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-28,34,Good,Ozone,48-139-0015,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-29,34,Good,PM2.5,48-113-0050,28
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-30,32,Good,PM2.5,48-113-0069,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-08-31,31,Good,Ozone,48-439-0075,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-01,47,Good,PM2.5,48-113-0069,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-02,67,Moderate,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-03,105,Unhealthy for Sensitive Groups,Ozone,48-113-0069,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-04,43,Good,Ozone,48-367-0081,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-05,42,Good,Ozone,48-367-0081,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-06,37,Good,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-07,108,Unhealthy for Sensitive Groups,SO2,48-139-0016,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-08,101,Unhealthy for Sensitive Groups,SO2,48-139-0016,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-09,43,Good,Ozone,48-367-0081,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-10,119,Unhealthy for Sensitive Groups,Ozone,48-251-0003,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-11,147,Unhealthy for Sensitive Groups,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-12,172,Unhealthy,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-13,201,Very Unhealthy,Ozone,48-439-1002,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-14,136,Unhealthy for Sensitive Groups,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-15,67,Moderate,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-16,112,Unhealthy for Sensitive Groups,Ozone,48-439-2003,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-17,97,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-18,44,Good,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-19,64,Moderate,Ozone,48-251-0003,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-20,46,Good,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-21,46,Good,Ozone,48-221-0001,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-22,108,Unhealthy for Sensitive Groups,Ozone,48-439-2003,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-23,74,Moderate,Ozone,48-439-3009,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-24,79,Moderate,SO2,48-139-0015,20
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-25,47,Good,Ozone,48-139-0015,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-26,84,Moderate,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-27,101,Unhealthy for Sensitive Groups,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-28,133,Unhealthy for Sensitive Groups,Ozone,48-251-0003,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-29,108,Unhealthy for Sensitive Groups,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-09-30,108,Unhealthy for Sensitive Groups,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-01,108,Unhealthy for Sensitive Groups,Ozone,48-251-0003,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-02,108,Unhealthy for Sensitive Groups,Ozone,48-439-2003,23
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-03,87,Moderate,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-04,61,Moderate,PM2.5,48-113-0069,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-05,34,Good,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-06,38,Good,Ozone,48-139-0015,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-07,46,Good,Ozone,48-251-0003,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-08,80,Moderate,Ozone,48-113-3003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-09,55,Moderate,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-10,43,Good,PM2.5,48-113-0050,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-11,41,Good,Ozone,48-439-0075,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-12,48,Good,PM2.5,48-113-0050,21
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-13,41,Good,Ozone,48-367-0081,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-14,45,Good,Ozone,48-439-2003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-15,58,Moderate,Ozone,48-251-0003,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-16,42,Good,NO2,48-113-0087,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-17,53,Moderate,PM2.5,48-113-0050,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-18,61,Moderate,Ozone,48-439-0075,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-19,55,Moderate,PM2.5,48-113-0069,24
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-20,48,Good,Ozone,48-085-0010,22
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-21,51,Moderate,PM2.5,48-113-0050,25
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-22,57,Moderate,SO2,48-139-0016,29
"Dallas-Fort Worth-Arlington, TX",19100,2001-10-23,67,Moderate,SO2,48-139-0016,20
